Index, Date,Input Day 1,Input Day 2,Input Day 3,Input Day 4,Input Day 5,Input Day 6,Input Day 7,Input Day 8,Input Day 9,Input Day 10,Input Day 11,Input Day 12,Input Day 13,Input Day 14,Input Day 15,Input Day 16,Input Day 17,Input Day 18,Input Day 19,Input Day 20,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Waver, +Waver, Waver +0.5, Waver -0.5, Waver +0.2, Waver -0.2, Waver Sign, +Waver 0.5, +Waver 0.2
1061,1995.02.02 00:00,0,0,0,0.4384858,0.41009464,0.2807571,0.35646688,0.32492114,0.36908517,0.9022082,0.83911672,0.80757098,-0.43137255,-0.89215686,0.24605678,0.21135647,0.32807571,0.93375394,0.68138801,-0.22695035,0,0,0,0.20531758,0.19202363,0.13146233,0.16691285,0.1521418,0.17282127,0.42245199,0.3929099,0.37813885,0.40324963,0.3338257,0.43279173,0.41654357,0.47119645,0.75480059,0.6366322,0.73855244,-0.53548387,0.53548387,0,1,0,1,0,1,1
1062,1995.02.03 00:00,0,0,-0.84090909,-0.44545455,0.4384858,0.41009464,0.2807571,0.35646688,0.32492114,0.36908517,0.9022082,0.83911672,0.80757098,-0.43137255,-0.89215686,0.24605678,0.21135647,0.32807571,0.93375394,0.68138801,0,0,0,0,0.20531758,0.19202363,0.13146233,0.16691285,0.1521418,0.17282127,0.42245199,0.3929099,0.37813885,0.40324963,0.3338257,0.43279173,0.41654357,0.47119645,0.75480059,0.6366322,-0.51612903,0.51612903,0,1,0,1,0,1,1
1063,1995.02.06 00:00,0,0,0,-0.84090909,-0.44545455,0.4384858,0.41009464,0.2807571,0.35646688,0.32492114,0.36908517,0.9022082,0.83911672,0.80757098,-0.43137255,-0.89215686,0.24605678,0.21135647,0.32807571,0.93375394,0,0,0,0,0,0.20531758,0.19202363,0.13146233,0.16691285,0.1521418,0.17282127,0.42245199,0.3929099,0.37813885,0.40324963,0.3338257,0.43279173,0.41654357,0.47119645,0.75480059,-0.27741935,0.27741935,0,0,0,1,0,0,1
1064,1995.02.07 00:00,0,0,0.1827957,0.8172043,-0.84090909,-0.44545455,0.4384858,0.41009464,0.2807571,0.35646688,0.32492114,0.36908517,0.9022082,0.83911672,0.80757098,-0.43137255,-0.89215686,0.24605678,0.21135647,0.32807571,0,-0.46808511,-0.4893617,-0.28014184,-0.87588652,-0.56737589,0.20531758,0.19202363,0.13146233,0.16691285,0.1521418,0.17282127,0.42245199,0.3929099,0.37813885,0.40324963,0.3338257,0.43279173,0.41654357,0.47119645,0.95927353,0.95927353,1,0,1,0,1,1,1
1065,1995.02.08 00:00,0,0,0,0.1827957,0.8172043,-0.84090909,-0.44545455,0.4384858,0.41009464,0.2807571,0.35646688,0.32492114,0.36908517,0.9022082,0.83911672,0.80757098,-0.43137255,-0.89215686,0.24605678,0.21135647,0,-0.27741935,-0.51612903,-0.53548387,-0.34516129,-0.88709677,-0.60645161,0.20531758,0.19202363,0.13146233,0.16691285,0.1521418,0.17282127,0.42245199,0.3929099,0.37813885,0.40324963,0.3338257,0.43279173,0.41654357,0.99449642,0.99449642,1,0,1,0,1,1,1
1066,1995.02.09 00:00,0,0,0,0,0.1827957,0.8172043,-0.84090909,-0.44545455,0.4384858,0.41009464,0.2807571,0.35646688,0.32492114,0.36908517,0.9022082,0.83911672,0.80757098,-0.43137255,-0.89215686,0.24605678,0,0,-0.27741935,-0.51612903,-0.53548387,-0.34516129,-0.88709677,-0.60645161,0.20531758,0.19202363,0.13146233,0.16691285,0.1521418,0.17282127,0.42245199,0.3929099,0.37813885,0.40324963,0.3338257,0.43279173,0.96697854,0.96697854,1,0,1,0,1,1,1
1067,1995.02.10 00:00,0,0,-0.38764045,-0.45505618,-0.87078652,0.1827957,0.8172043,-0.84090909,-0.44545455,0.4384858,0.41009464,0.2807571,0.35646688,0.32492114,0.36908517,0.9022082,0.83911672,0.80757098,-0.43137255,-0.89215686,0,0,0,-0.27741935,-0.51612903,-0.53548387,-0.34516129,-0.88709677,-0.60645161,0.20531758,0.19202363,0.13146233,0.16691285,0.1521418,0.17282127,0.42245199,0.3929099,0.37813885,0.40324963,0.3338257,0.9570721,0.9570721,1,0,1,0,1,1,1
1068,1995.02.13 00:00,0,0,0,-0.38764045,-0.45505618,-0.87078652,0.1827957,0.8172043,-0.84090909,-0.44545455,0.4384858,0.41009464,0.2807571,0.35646688,0.32492114,0.36908517,0.9022082,0.83911672,0.80757098,-0.43137255,0,0,0,0,-0.27741935,-0.51612903,-0.53548387,-0.34516129,-0.88709677,-0.60645161,0.20531758,0.19202363,0.13146233,0.16691285,0.1521418,0.17282127,0.42245199,0.3929099,0.37813885,0.40324963,0.91084205,0.91084205,1,0,1,0,1,1,1
1069,1995.02.14 00:00,0,0,0,0,-0.38764045,-0.45505618,-0.87078652,0.1827957,0.8172043,-0.84090909,-0.44545455,0.4384858,0.41009464,0.2807571,0.35646688,0.32492114,0.36908517,0.9022082,0.83911672,0.80757098,0,0,0,0,0,-0.27741935,-0.51612903,-0.53548387,-0.34516129,-0.88709677,-0.60645161,0.20531758,0.19202363,0.13146233,0.16691285,0.1521418,0.17282127,0.42245199,0.3929099,0.37813885,0.92239956,0.92239956,1,0,1,0,1,1,1
1070,1995.02.15 00:00,0,0,0,0,0,-0.38764045,-0.45505618,-0.87078652,0.1827957,0.8172043,-0.84090909,-0.44545455,0.4384858,0.41009464,0.2807571,0.35646688,0.32492114,0.36908517,0.9022082,0.83911672,0,0,0,0,0,0,-0.27741935,-0.51612903,-0.53548387,-0.34516129,-0.88709677,-0.60645161,0.20531758,0.19202363,0.13146233,0.16691285,0.1521418,0.17282127,0.42245199,0.3929099,0.86351128,0.86351128,1,0,1,0,1,1,1
1071,1995.02.16 00:00,0,0,0,0,0,0,-0.38764045,-0.45505618,-0.87078652,0.1827957,0.8172043,-0.84090909,-0.44545455,0.4384858,0.41009464,0.2807571,0.35646688,0.32492114,0.36908517,0.9022082,0,0,0,0,0,0,0,-0.27741935,-0.51612903,-0.53548387,-0.34516129,-0.88709677,-0.60645161,0.20531758,0.19202363,0.13146233,0.16691285,0.1521418,0.17282127,0.42245199,0.86241057,0.86241057,1,0,1,0,1,1,1
1072,1995.02.17 00:00,0,0,0,0,0,0,0,-0.38764045,-0.45505618,-0.87078652,0.1827957,0.8172043,-0.84090909,-0.44545455,0.4384858,0.41009464,0.2807571,0.35646688,0.32492114,0.36908517,0,0.42325581,0.67209302,0.62325581,0.81860465,0.86046512,0.97674419,0.82790698,-0.27741935,-0.51612903,-0.53548387,-0.34516129,-0.88709677,-0.60645161,0.20531758,0.19202363,0.13146233,0.16691285,0.1521418,0.17282127,0.77985691,0.77985691,1,0,1,0,1,1,1
1073,1995.02.20 00:00,0,0,0,0,0,0,0,0,-0.38764045,-0.45505618,-0.87078652,0.1827957,0.8172043,-0.84090909,-0.44545455,0.4384858,0.41009464,0.2807571,0.35646688,0.32492114,0,0.52198853,0.52581262,0.73040153,0.69024857,0.85086042,0.88527725,0.98087954,0.8585086,-0.27741935,-0.51612903,-0.53548387,-0.34516129,-0.88709677,-0.60645161,0.20531758,0.19202363,0.13146233,0.16691285,0.1521418,0.72482113,0.72482113,1,0,1,0,1,1,1
1074,1995.02.21 00:00,0,0,0,0,0,0,0,0,0,-0.38764045,-0.45505618,-0.87078652,0.1827957,0.8172043,-0.84090909,-0.44545455,0.4384858,0.41009464,0.2807571,0.35646688,0,0.3067591,0.56672444,0.57019064,0.75563258,0.71923744,0.86481802,0.89601386,0.98266898,0.87175043,-0.27741935,-0.51612903,-0.53548387,-0.34516129,-0.88709677,-0.60645161,0.20531758,0.19202363,0.13146233,0.16691285,0.71711613,0.71711613,1,0,1,0,1,1,1
1075,1995.02.22 00:00,0,0,0,0,0,0,0,0,0,0,-0.38764045,-0.45505618,-0.87078652,0.1827957,0.8172043,-0.84090909,-0.44545455,0.4384858,0.41009464,0.2807571,0,0.17355372,0.33884298,0.58677686,0.59008264,0.76694215,0.7322314,0.87107438,0.90082645,0.98347107,0.87768595,-0.27741935,-0.51612903,-0.53548387,-0.34516129,-0.88709677,-0.60645161,0.20531758,0.19202363,0.13146233,0.67418822,0.67418822,1,0,1,0,1,1,1
1076,1995.02.23 00:00,0,0,0,0,0,0,0,0,0,0,0,-0.38764045,-0.45505618,-0.87078652,0.1827957,0.8172043,-0.84090909,-0.44545455,0.4384858,0.41009464,0,0.18927445,0.21135647,0.36908517,0.60567823,0.60883281,0.77760252,0.7444795,0.87697161,0.90536278,0.98422713,0.88328076,-0.27741935,-0.51612903,-0.53548387,-0.34516129,-0.88709677,-0.60645161,0.20531758,0.19202363,0.68684645,0.68684645,1,0,1,0,1,1,1
1077,1995.02.24 00:00,0,0,0,0,0,0,0,0,0,0,0,0,-0.38764045,-0.45505618,-0.87078652,0.1827957,0.8172043,-0.84090909,-0.44545455,0.4384858,0,0,0.18927445,0.21135647,0.36908517,0.60567823,0.60883281,0.77760252,0.7444795,0.87697161,0.90536278,0.98422713,0.88328076,-0.27741935,-0.51612903,-0.53548387,-0.34516129,-0.88709677,-0.60645161,0.20531758,0.66593286,0.66593286,1,0,1,0,1,1,1
1078,1995.02.27 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38764045,-0.45505618,-0.87078652,0.1827957,0.8172043,-0.84090909,-0.44545455,0,0.16323529,0.12941176,0.24411765,0.26470588,0.41176471,0.63235294,0.63529412,0.79264706,0.76176471,0.88529412,0.91176471,0.98529412,0.89117647,-0.27741935,-0.51612903,-0.53548387,-0.34516129,-0.88709677,-0.60645161,0.63786461,0.63786461,1,0,1,0,1,1,1
1079,1995.02.28 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38764045,-0.45505618,-0.87078652,0.1827957,0.8172043,-0.84090909,0,0.1819407,0.23315364,0.20215633,0.30727763,0.32614555,0.46091644,0.66307278,0.66576819,0.80997305,0.78167116,0.89487871,0.91913747,0.98652291,0.90026954,-0.27741935,-0.51612903,-0.53548387,-0.34516129,-0.88709677,0.68024216,0.68024216,1,0,1,0,1,1,1
1080,1995.03.01 00:00,0,0.07768362,0.14971751,0.20338983,0.17090395,0.28107345,0.30084746,0.4420904,0.6539548,0.65677966,0.8079096,0.77824859,0.89689266,0.92231638,0.99293785,-0.38764045,-0.45505618,-0.87078652,0.1827957,0.8172043,0,0,0.1819407,0.23315364,0.20215633,0.30727763,0.32614555,0.46091644,0.66307278,0.66576819,0.80997305,0.78167116,0.89487871,0.91913747,0.98652291,0.90026954,-0.27741935,-0.51612903,-0.53548387,-0.34516129,0.6263071,0.6263071,1,0,1,0,1,1,1
1081,1995.03.02 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38764045,-0.45505618,-0.87078652,0.1827957,0,0,0,0.1819407,0.23315364,0.20215633,0.30727763,0.32614555,0.46091644,0.66307278,0.66576819,0.80997305,0.78167116,0.89487871,0.91913747,0.98652291,0.90026954,-0.27741935,-0.51612903,-0.53548387,0.63511282,0.63511282,1,0,1,0,1,1,1
1082,1995.03.03 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38764045,-0.45505618,-0.87078652,0,0.25055188,0.35871965,0.27373068,0.33002208,0.37196468,0.34657837,0.43267108,0.44812362,0.5584989,0.72406181,0.72626932,0.84437086,0.82119205,0.91390728,0.93377483,0.98896247,0.9183223,-0.27741935,-0.51612903,0.52504128,0.52504128,1,0,1,0,1,1,1
1083,1995.03.06 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38764045,-0.45505618,0,0.41994751,0.40594926,0.49168854,0.42432196,0.46894138,0.50218723,0.48206474,0.55030621,0.56255468,0.65004374,0.78127734,0.78302712,0.87664042,0.85826772,0.93175853,0.94750656,0.99125109,0.93525809,-0.27741935,0.3841497,0.3841497,0,0,1,0,1,0,1
1084,1995.03.07 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38764045,0,0.37509051,0.51991311,0.5083273,0.57929037,0.52353367,0.56046343,0.58797972,0.57132513,0.62780594,0.63794352,0.71035482,0.81897176,0.82041999,0.89790007,0.8826937,0.94351919,0.95655322,0.99275887,0.94641564,0.33847001,0.33847001,0,0,1,0,1,0,1
1085,1995.03.08 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32711966,0.48105833,0.60132291,0.59170174,0.65063139,0.60432952,0.63499699,0.65784726,0.64401684,0.69092002,0.69933854,0.75947084,0.84966927,0.85087192,0.91521347,0.90258569,0.95309681,0.96392063,0.99398677,-0.75064935,0.75064935,0,1,0,1,0,1,1
1086,1995.03.09 00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33847001,0.3841497,0.52504128,0.63511282,0.6263071,0.68024216,0.63786461,0.66593286,0.68684645,0.67418822,0.71711613,0.72482113,0.77985691,0.86241057,0.86351128,0.92239956,0.91084205,0.9570721,0.96697854,-0.53939394,0.53939394,0,1,0,1,0,1,1
1087,1995.03.10 00:00,0,0,0.33940397,0.38520971,0.52649007,0.63686534,0.62803532,0.68211921,0.63962472,0.66777042,0.68874172,0.67604857,0.71909492,0.72682119,0.78200883,0.86479029,0.86589404,0.92494481,0.91335541,0.95971302,0,0,0.33847001,0.3841497,0.52504128,0.63511282,0.6263071,0.68024216,0.63786461,0.66593286,0.68684645,0.67418822,0.71711613,0.72482113,0.77985691,0.86241057,0.86351128,0.92239956,0.91084205,0.9570721,-0.45714286,0.45714286,0,0,0,1,0,0,1
1088,1995.03.13 00:00,0,0,0,0.33940397,0.38520971,0.52649007,0.63686534,0.62803532,0.68211921,0.63962472,0.66777042,0.68874172,0.67604857,0.71909492,0.72682119,0.78200883,0.86479029,0.86589404,0.92494481,0.91335541,0,0,0,0.33847001,0.3841497,0.52504128,0.63511282,0.6263071,0.68024216,0.63786461,0.66593286,0.68684645,0.67418822,0.71711613,0.72482113,0.77985691,0.86241057,0.86351128,0.92239956,0.91084205,-0.44675325,0.44675325,0,0,0,1,0,0,1
1089,1995.03.14 00:00,0,0,0,0,0.33940397,0.38520971,0.52649007,0.63686534,0.62803532,0.68211921,0.63962472,0.66777042,0.68874172,0.67604857,0.71909492,0.72682119,0.78200883,0.86479029,0.86589404,0.92494481,0,0,0,0,0.33847001,0.3841497,0.52504128,0.63511282,0.6263071,0.68024216,0.63786461,0.66593286,0.68684645,0.67418822,0.71711613,0.72482113,0.77985691,0.86241057,0.86351128,0.92239956,-0.42943723,0.42943723,0,0,0,1,0,0,1
1090,1995.03.15 00:00,0,0,0,0,0,0.33940397,0.38520971,0.52649007,0.63686534,0.62803532,0.68211921,0.63962472,0.66777042,0.68874172,0.67604857,0.71909492,0.72682119,0.78200883,0.86479029,0.86589404,0,0,0,0,0,0.33847001,0.3841497,0.52504128,0.63511282,0.6263071,0.68024216,0.63786461,0.66593286,0.68684645,0.67418822,0.71711613,0.72482113,0.77985691,0.86241057,0.86351128,-0.39047619,0.39047619,0,0,0,1,0,0,1
1091,1995.03.16 00:00,0,0,-0.13179348,-0.14809783,-0.27717391,-0.60869565,0.33940397,0.38520971,0.52649007,0.63686534,0.62803532,0.68211921,0.63962472,0.66777042,0.68874172,0.67604857,0.71909492,0.72682119,0.78200883,0.86479029,0,0,0,0,0,0,0.33847001,0.3841497,0.52504128,0.63511282,0.6263071,0.68024216,0.63786461,0.66593286,0.68684645,0.67418822,0.71711613,0.72482113,0.77985691,0.86241057,-0.61558442,0.61558442,0,1,0,1,0,1,1
1092,1995.03.17 00:00,0,0,0,-0.13179348,-0.14809783,-0.27717391,-0.60869565,0.33940397,0.38520971,0.52649007,0.63686534,0.62803532,0.68211921,0.63962472,0.66777042,0.68874172,0.67604857,0.71909492,0.72682119,0.78200883,0,0,0,0,0,0,0,0.33847001,0.3841497,0.52504128,0.63511282,0.6263071,0.68024216,0.63786461,0.66593286,0.68684645,0.67418822,0.71711613,0.72482113,0.77985691,-0.53506494,0.53506494,0,1,0,1,0,1,1
1093,1995.03.20 00:00,0,0,0,0,-0.13179348,-0.14809783,-0.27717391,-0.60869565,0.33940397,0.38520971,0.52649007,0.63686534,0.62803532,0.68211921,0.63962472,0.66777042,0.68874172,0.67604857,0.71909492,0.72682119,0,0,0,0,0,0,0,0,0.33847001,0.3841497,0.52504128,0.63511282,0.6263071,0.68024216,0.63786461,0.66593286,0.68684645,0.67418822,0.71711613,0.72482113,-0.65800866,0.65800866,0,1,0,1,0,1,1
1094,1995.03.21 00:00,0,0,0.18435754,0.91061453,0.7849162,-0.13179348,-0.14809783,-0.27717391,-0.60869565,0.33940397,0.38520971,0.52649007,0.63686534,0.62803532,0.68211921,0.63962472,0.66777042,0.68874172,0.67604857,0.71909492,0,0,0,0,0,0,0,0,0,0.33847001,0.3841497,0.52504128,0.63511282,0.6263071,0.68024216,0.63786461,0.66593286,0.68684645,0.67418822,0.71711613,-0.48225108,0.48225108,0,0,0,1,0,0,1
1095,1995.03.22 00:00,0,0,0,0.18435754,0.91061453,0.7849162,-0.13179348,-0.14809783,-0.27717391,-0.60869565,0.33940397,0.38520971,0.52649007,0.63686534,0.62803532,0.68211921,0.63962472,0.66777042,0.68874172,0.67604857,0,0,0,0,0,0,0,0,0,0,0.33847001,0.3841497,0.52504128,0.63511282,0.6263071,0.68024216,0.63786461,0.66593286,0.68684645,0.67418822,-0.40692641,0.40692641,0,0,0,1,0,0,1
1096,1995.03.23 00:00,0,0,0,0,0.18435754,0.91061453,0.7849162,-0.13179348,-0.14809783,-0.27717391,-0.60869565,0.33940397,0.38520971,0.52649007,0.63686534,0.62803532,0.68211921,0.63962472,0.66777042,0.68874172,0,0,0,0,0,0,0,0,0,0,0,0.33847001,0.3841497,0.52504128,0.63511282,0.6263071,0.68024216,0.63786461,0.66593286,0.68684645,-0.4978355,0.4978355,0,0,0,1,0,0,1
1097,1995.03.24 00:00,0,0,-0.37142857,-0.95142857,-0.54571429,0.18435754,0.91061453,0.7849162,-0.13179348,-0.14809783,-0.27717391,-0.60869565,0.33940397,0.38520971,0.52649007,0.63686534,0.62803532,0.68211921,0.63962472,0.66777042,0,0,0,0,0,0,0,0,0,0,0,0,0.33847001,0.3841497,0.52504128,0.63511282,0.6263071,0.68024216,0.63786461,0.66593286,-0.48917749,0.48917749,0,0,0,1,0,0,1
1098,1995.03.27 00:00,0,0,0.7839196,-0.37142857,-0.95142857,-0.54571429,0.18435754,0.91061453,0.7849162,-0.13179348,-0.14809783,-0.27717391,-0.60869565,0.33940397,0.38520971,0.52649007,0.63686534,0.62803532,0.68211921,0.63962472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33847001,0.3841497,0.52504128,0.63511282,0.6263071,0.68024216,0.63786461,-0.34891775,0.34891775,0,0,0,1,0,0,1
1099,1995.03.28 00:00,0,-0.7264574,-0.77130045,0.7839196,-0.37142857,-0.95142857,-0.54571429,0.18435754,0.91061453,0.7849162,-0.13179348,-0.14809783,-0.27717391,-0.60869565,0.33940397,0.38520971,0.52649007,0.63686534,0.62803532,0.68211921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33847001,0.3841497,0.52504128,0.63511282,0.6263071,0.68024216,-0.45367965,0.45367965,0,0,0,1,0,0,1
1100,1995.03.29 00:00,0,0,-0.7264574,-0.77130045,0.7839196,-0.37142857,-0.95142857,-0.54571429,0.18435754,0.91061453,0.7849162,-0.13179348,-0.14809783,-0.27717391,-0.60869565,0.33940397,0.38520971,0.52649007,0.63686534,0.62803532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33847001,0.3841497,0.52504128,0.63511282,0.6263071,-0.62510823,0.62510823,0,1,0,1,0,1,1
1101,1995.03.30 00:00,0,0,0,-0.7264574,-0.77130045,0.7839196,-0.37142857,-0.95142857,-0.54571429,0.18435754,0.91061453,0.7849162,-0.13179348,-0.14809783,-0.27717391,-0.60869565,0.33940397,0.38520971,0.52649007,0.63686534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33847001,0.3841497,0.52504128,0.63511282,-0.65108225,0.65108225,0,1,0,1,0,1,1
1102,1995.03.31 00:00,0,0,0.73348018,1,-0.7264574,-0.77130045,0.7839196,-0.37142857,-0.95142857,-0.54571429,0.18435754,0.91061453,0.7849162,-0.13179348,-0.14809783,-0.27717391,-0.60869565,0.33940397,0.38520971,0.52649007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33847001,0.3841497,0.52504128,-0.44675325,0.44675325,0,0,0,1,0,0,1
1103,1995.04.03 00:00,0,0,-0.71092077,0.73348018,1,-0.7264574,-0.77130045,0.7839196,-0.37142857,-0.95142857,-0.54571429,0.18435754,0.91061453,0.7849162,-0.13179348,-0.14809783,-0.27717391,-0.60869565,0.33940397,0.38520971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33847001,0.3841497,-0.78701299,0.78701299,0,1,0,1,0,1,1
1104,1995.04.04 00:00,0,0,0,-0.71092077,0.73348018,1,-0.7264574,-0.77130045,0.7839196,-0.37142857,-0.95142857,-0.54571429,0.18435754,0.91061453,0.7849162,-0.13179348,-0.14809783,-0.27717391,-0.60869565,0.33940397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33847001,-0.80779221,0.80779221,0,1,0,1,0,1,1
1105,1995.04.05 00:00,0,0,0.77378815,0.35008977,-0.71092077,0.73348018,1,-0.7264574,-0.77130045,0.7839196,-0.37142857,-0.95142857,-0.54571429,0.18435754,0.91061453,0.7849162,-0.13179348,-0.14809783,-0.27717391,-0.60869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.68571429,0.68571429,0,1,0,1,0,1,1
1106,1995.04.06 00:00,0,0,0,0.77378815,0.35008977,-0.71092077,0.73348018,1,-0.7264574,-0.77130045,0.7839196,-0.37142857,-0.95142857,-0.54571429,0.18435754,0.91061453,0.7849162,-0.13179348,-0.14809783,-0.27717391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75064935,0.75064935,0,1,0,1,0,1,1
1107,1995.04.07 00:00,0,0,-0.93364929,-0.81990521,0.77378815,0.35008977,-0.71092077,0.73348018,1,-0.7264574,-0.77130045,0.7839196,-0.37142857,-0.95142857,-0.54571429,0.18435754,0.91061453,0.7849162,-0.13179348,-0.14809783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.77748918,0.77748918,0,1,0,1,0,1,1
1108,1995.04.10 00:00,0,0,0.78707224,-0.93364929,-0.81990521,0.77378815,0.35008977,-0.71092077,0.73348018,1,-0.7264574,-0.77130045,0.7839196,-0.37142857,-0.95142857,-0.54571429,0.18435754,0.91061453,0.7849162,-0.13179348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.55844156,0.55844156,0,1,0,1,0,1,1
1109,1995.04.11 00:00,0,0,0,0.78707224,-0.93364929,-0.81990521,0.77378815,0.35008977,-0.71092077,0.73348018,1,-0.7264574,-0.77130045,0.7839196,-0.37142857,-0.95142857,-0.54571429,0.18435754,0.91061453,0.7849162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38268398,0.38268398,0,0,0,1,0,0,1
1110,1995.04.12 00:00,0,0,0,0,0.78707224,-0.93364929,-0.81990521,0.77378815,0.35008977,-0.71092077,0.73348018,1,-0.7264574,-0.77130045,0.7839196,-0.37142857,-0.95142857,-0.54571429,0.18435754,0.91061453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.47965368,0.47965368,0,0,0,1,0,0,1
1111,1995.04.13 00:00,0,0,-0.36445242,-0.81867145,-0.76301616,0.78707224,-0.93364929,-0.81990521,0.77378815,0.35008977,-0.71092077,0.73348018,1,-0.7264574,-0.77130045,0.7839196,-0.37142857,-0.95142857,-0.54571429,0.18435754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.47619048,0.47619048,0,0,0,1,0,0,1
1112,1995.04.14 00:00,0,0,0,-0.36445242,-0.81867145,-0.76301616,0.78707224,-0.93364929,-0.81990521,0.77378815,0.35008977,-0.71092077,0.73348018,1,-0.7264574,-0.77130045,0.7839196,-0.37142857,-0.95142857,-0.54571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.58181818,0.58181818,0,1,0,1,0,1,1
1113,1995.04.17 00:00,0,0,0,0,-0.36445242,-0.81867145,-0.76301616,0.78707224,-0.93364929,-0.81990521,0.77378815,0.35008977,-0.71092077,0.73348018,1,-0.7264574,-0.77130045,0.7839196,-0.37142857,-0.95142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.63290043,0.63290043,0,1,0,1,0,1,1
1114,1995.04.18 00:00,0,0,0,0,0,-0.36445242,-0.81867145,-0.76301616,0.78707224,-0.93364929,-0.81990521,0.77378815,0.35008977,-0.71092077,0.73348018,1,-0.7264574,-0.77130045,0.7839196,-0.37142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7982684,0.7982684,0,1,0,1,0,1,1
1115,1995.04.19 00:00,0,0,0,0,0,0,-0.36445242,-0.81867145,-0.76301616,0.78707224,-0.93364929,-0.81990521,0.77378815,0.35008977,-0.71092077,0.73348018,1,-0.7264574,-0.77130045,0.7839196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.91428571,0.91428571,0,1,0,1,0,1,1
1116,1995.04.20 00:00,0,0,0,0,0,0,0,-0.36445242,-0.81867145,-0.76301616,0.78707224,-0.93364929,-0.81990521,0.77378815,0.35008977,-0.71092077,0.73348018,1,-0.7264574,-0.77130045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7965368,0.7965368,0,1,0,1,0,1,1
1117,1995.04.21 00:00,0,0,0.31232092,0.58595989,0.67048711,0.84527221,0.83954155,1,-0.36445242,-0.81867145,-0.76301616,0.78707224,-0.93364929,-0.81990521,0.77378815,0.35008977,-0.71092077,0.73348018,1,-0.7264574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.64242424,0.64242424,0,1,0,1,0,1,1
1118,1995.04.24 00:00,0,0,-0.81081081,0.31232092,0.58595989,0.67048711,0.84527221,0.83954155,1,-0.36445242,-0.81867145,-0.76301616,0.78707224,-0.93364929,-0.81990521,0.77378815,0.35008977,-0.71092077,0.73348018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.88051948,0.88051948,0,1,0,1,0,1,1
1119,1995.04.25 00:00,0,0,0,-0.81081081,0.31232092,0.58595989,0.67048711,0.84527221,0.83954155,1,-0.36445242,-0.81867145,-0.76301616,0.78707224,-0.93364929,-0.81990521,0.77378815,0.35008977,-0.71092077,0.73348018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.70562771,0.70562771,0,1,0,1,0,1,1
1120,1995.04.26 00:00,0,0,0,0,-0.81081081,0.31232092,0.58595989,0.67048711,0.84527221,0.83954155,1,-0.36445242,-0.81867145,-0.76301616,0.78707224,-0.93364929,-0.81990521,0.77378815,0.35008977,-0.71092077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75930736,0.75930736,0,1,0,1,0,1,1
